ep (ms);Acc_x;Acc_y;Acc_z;Gyro_x;Gyro_y;Gyro_z;ID;Label;Category;Set
2019-01-15 19:11:59.000;0.4015;0.6365000000000001;0.6845;-55.368;-34.634;25.366;C;squat;heavy;79
2019-01-15 19:11:59.200;0.3953333333333333;0.611;0.684;-57.196;-440.500.226;23.904;C;squat;heavy;79
2019-01-15 19:11:59.400;0.4195;0.6125;0.7545;-100.366;15.732;70.244;C;squat;heavy;79
2019-01-15 19:11:59.600;0.4776666666666667;0.6673333333333334;0.8843333333333333;-165.366;55.608;6.561;C;squat;heavy;79
2019-01-15 19:11:59.800;0.452;0.5775;0.8694999999999999;-10.793;123.414;9.695;C;squat;heavy;79
2019-01-15 19:12:00.000;0.38233333333333336;0.48;0.826;0.11000000000000014;55.488;49.634;C;squat;heavy;79
2019-01-15 19:12:00.200;0.388;0.48;0.9135;80.122;-1.529.954.310;411.066.374;C;squat;heavy;79
2019-01-15 19:12:00.400;0.379;0.518;0.8930000000000001;352.926;-95.242;-106.098;C;squat;heavy;79
2019-01-15 19:12:00.600;0.1835;0.248;0.3815;193.782;-0.7195999999999998;14.634;C;squat;heavy;79
2019-01-15 19:12:00.800;0.3096666666666667;0.579;0.5743333333333333;12.378;-123.536;-50.608;C;squat;heavy;79
2019-01-15 19:12:01.000;0.387;0.632;0.718;133.804.030;0.36579999999999985;31.588;C;squat;heavy;79
2019-01-15 19:12:01.200;0.3626666666666667;0.6236666666666667;0.6633333333333334;-526.393.338;-86.098;-36.704;C;squat;heavy;79
2019-01-15 19:12:01.400;0.3615;0.5745;0.625;115.608;-132.804;-0.9026;C;squat;heavy;79
2019-01-15 19:12:01.600;0.35133333333333333;0.5936666666666667;0.5883333333333334;53.046;-108.292;-1.616.142.341;C;squat;heavy;79
2019-01-15 19:12:01.800;0.3005;0.481;0.4815;792.657.915;-41.466;-1.377.411.068;C;squat;heavy;79
2019-01-15 19:12:02.000;0.4106666666666667;0.5953333333333334;0.6293333333333334;-127.806;0.24400000000000013;0.43900000000000006;C;squat;heavy;79
2019-01-15 19:12:02.200;0.4405;0.649;0.7015;-53.416;-26.828;0.19519999999999998;C;squat;heavy;79
2019-01-15 19:12:02.400;0.43566666666666665;0.633;0.7303333333333333;-127.316;-1.884.012.546;23.414;C;squat;heavy;79
2019-01-15 19:12:02.600;0.431;0.6005;0.74;-240.336.901;-0.35359999999999997;1.894.457.342;C;squat;heavy;79
2019-01-15 19:12:02.800;0.463;0.6046666666666667;0.8216666666666667;-40.364;26.342;37.686;C;squat;heavy;79
2019-01-15 19:12:03.000;0.48450000000000004;0.6205;0.897;-69.268;92.926;99.388;C;squat;heavy;79
2019-01-15 19:12:03.200;0.4216666666666667;0.5296666666666666;0.8119999999999999;52.316;231.436.289;25.732;C;squat;heavy;79
2019-01-15 19:12:03.400;0.378;0.513;0.8085;110.612;4.183;15.002;C;squat;heavy;79
2019-01-15 19:12:03.600;0.41333333333333333;0.596;0.9073333333333333;59.878;0.683;-325.681.147;C;squat;heavy;79
2019-01-15 19:12:03.800;0.3765;0.6140000000000001;0.8500000000000001;250.974;-70.976;-179.758;C;squat;heavy;79
2019-01-15 19:12:04.000;0.17833333333333334;0.22066666666666665;0.3073333333333333;-151.952;87.926;198.416;C;squat;heavy;79
2019-01-15 19:12:04.200;0.3395;0.679;0.7689999999999999;219.024;-1.978.273.790;-91.586;C;squat;heavy;79
2019-01-15 19:12:04.400;0.36599999999999994;0.5790000000000001;0.6846666666666668;61.706;-111.218;10.122;C;squat;heavy;79
2019-01-15 19:12:04.600;0.3715;0.6605000000000001;0.6779999999999999;162.682;-135.488;-20.246;C;squat;heavy;79
2019-01-15 19:12:04.800;0.399;0.673;0.636;68.414;-40.366;-0.10979999999999998;C;squat;heavy;79
2019-01-15 19:12:05.000;0.403;0.6825;0.6085;-42.074;-25.488;14.756;C;squat;heavy;79
2019-01-15 19:12:05.200;0.383;0.6683333333333333;0.5356666666666667;99.146;-127.072;467.779.589;C;squat;heavy;79
2019-01-15 19:12:05.400;0.33699999999999997;0.546;0.47300000000000003;-174.512;1.463.853.059;-142.901.254;C;squat;heavy;79
2019-01-15 19:12:05.600;0.3566666666666667;0.5613333333333334;0.5253333333333333;-176.584;-278.315.005;42.194;C;squat;heavy;79
2019-01-15 19:12:05.800;0.4275;0.6415;0.6745;-606.580.735;-708.919.297;2.028.265.473;C;squat;heavy;79
2019-01-15 19:12:06.000;0.432;0.5976666666666667;0.725;-160.732;-11.708;4.939;C;squat;heavy;79
2019-01-15 19:12:06.200;0.45699999999999996;0.547;0.7595000000000001;-1.961.091.073;-22.438;726.851.587;C;squat;heavy;79
2019-01-15 19:12:06.400;0.48500000000000004;0.5476666666666667;0.8206666666666665;-11.573;-0.46319999999999995;947.904.516;C;squat;heavy;79
2019-01-15 19:12:06.600;0.527;0.587;0.9035;-34.268;0.3416;20.122;C;squat;heavy;79
2019-01-15 19:12:06.800;0.494;0.5263333333333333;0.8649999999999999;-1.463.853.059;86.706;77.074;C;squat;heavy;79
2019-01-15 19:12:07.000;0.4275;0.47050000000000003;0.7849999999999999;61.098;59.024;30.366;C;squat;heavy;79
2019-01-15 19:12:07.200;0.4216666666666667;0.488;0.827;196.708;48.414;-29.026;C;squat;heavy;79
2019-01-15 19:12:07.400;0.451;0.617;0.929;235.608;-37.074;1.463.050.242;C;squat;heavy;79
2019-01-15 19:12:07.600;0.316;0.45933333333333337;0.6383333333333333;1.692.299.263;-20.366;-1.244.524.542;C;squat;heavy;79
2019-01-15 19:12:07.800;0.198;0.303;0.206;-33.658;-812.744.707;111.462;C;squat;heavy;79
2019-01-15 19:12:08.000;0.4066666666666667;0.7223333333333333;0.8146666666666667;-11.464;-13.414;-56.952;C;squat;heavy;79
2019-01-15 19:12:08.200;0.28400000000000003;0.5335;0.5545;56.464;-77.194;45.122;C;squat;heavy;79
2019-01-15 19:12:08.400;0.375;0.6386666666666666;0.7116666666666666;-15.608;-44.268;29.756;C;squat;heavy;79
2019-01-15 19:12:08.600;0.3775;0.613;0.6639999999999999;83.414;-61.828;-0.5246000000000001;C;squat;heavy;79
2019-01-15 19:12:08.800;0.38933333333333336;0.631;0.6606666666666666;40.854;-4.561;-0.2679999999999998;C;squat;heavy;79
2019-01-15 19:12:09.000;0.379;0.6245;0.5934999999999999;187.438;-121.952;-63.292;C;squat;heavy;79
2019-01-15 19:12:09.200;0.302;0.48066666666666663;0.4776666666666667;-79.758;0.8534;5.439;C;squat;heavy;79
2019-01-15 19:12:09.400;0.3615;0.6245;0.5345;-85.244;-1.692.942.334;20.486;C;squat;heavy;79
2019-01-15 19:12:09.600;0.4486666666666667;0.6796666666666665;0.6913333333333332;-133.292;-45.488;0.45120000000000005;C;squat;heavy;79
2019-01-15 19:12:09.800;0.4495;0.6455;0.7084999999999999;-67.316;-3.317;19.146;C;squat;heavy;79
2019-01-15 19:12:10.000;0.44966666666666666;0.6143333333333333;0.7276666666666666;-146.464;1.080.360.962;37.926;C;squat;heavy;79
2019-01-15 19:12:10.200;0.47950000000000004;0.5945;0.772;-67.196;0.915;24.026;C;squat;heavy;79
2019-01-15 19:12:10.400;0.522;0.6226666666666666;0.8966666666666666;-18.5;4.732;81.342;C;squat;heavy;79
2019-01-15 19:12:10.600;0.4585;0.5055000000000001;0.823;-2.805;66.952;60.732;C;squat;heavy;79
2019-01-15 19:12:10.800;0.416;0.4463333333333333;0.8003333333333332;6.695;40.608;0.756;C;squat;heavy;79
2019-01-15 19:12:11.000;0.421;0.49650000000000005;0.8425;234.512;3.0;-23.536;C;squat;heavy;79
2019-01-15 19:12:11.200;0.4443333333333333;0.629;0.9133333333333334;195.366;38.526.970;-80.612;C;squat;heavy;79
2019-01-15 19:12:11.400;0.2205;0.28300000000000003;0.443;10.134;59.634;276.709.373;C;squat;heavy;79
2019-01-15 19:12:11.600;0.26433333333333336;0.5216666666666666;0.48433333333333334;18.122;2.025.902.082;-10.444.804;C;squat;heavy;79
2019-01-15 19:12:11.800;0.415;0.6775;0.7729999999999999;-117.316;410.517.509;26.342;C;squat;heavy;79
2019-01-15 19:12:12.000;0.373;0.6103333333333333;0.6273333333333333;5.622;-661.299.205;880.451.583;C;squat;heavy;79
2019-01-15 19:12:12.200;0.365;0.625;0.643;-14.754;-613.384.189;305.889.283;C;squat;heavy;79
2019-01-15 19:12:12.400;0.38033333333333336;0.646;0.6596666666666667;192.421.885;-3.207;0.5731999999999999;C;squat;heavy;79
2019-01-15 19:12:12.600;0.3795;0.6185;0.6194999999999999;6.061;-42.684;0.9512;C;squat;heavy;79
2019-01-15 19:12:12.800;0.39233333333333337;0.6483333333333333;0.605;110.366;-87.926;-24.148;C;squat;heavy;79
2019-01-15 19:12:13.000;0.312;0.513;0.4935;-97.562;-0.15859999999999985;-1.845.739.523;C;squat;heavy;79
2019-01-15 19:12:13.200;0.338;0.5103333333333333;0.5106666666666667;-139.268;0.7682;6.573;C;squat;heavy;79
2019-01-15 19:12:13.400;0.434;0.63;0.709;-23.904;-1.475.956.737;0.3902;C;squat;heavy;79
2019-01-15 19:12:13.600;0.4653333333333333;0.6496666666666667;0.739;-100.608;-2.244;1.713.283.068;C;squat;heavy;79
2019-01-15 19:12:13.800;0.4545;0.6134999999999999;0.7375;-6.878;-1.732;-1.148.067.837;C;squat;heavy;79
2019-01-15 19:12:14.000;0.4776666666666667;0.5923333333333333;0.7709999999999999;1.616.396.290;-14.634;0.5119999999999999;C;squat;heavy;79
2019-01-15 19:12:14.200;0.5145;0.657;0.85;-71.464;10.366;0.8172;C;squat;heavy;79
2019-01-15 19:12:14.400;0.47833333333333333;0.5756666666666667;0.8026666666666666;-164.876;80.976;98.536;C;squat;heavy;79
2019-01-15 19:12:14.600;0.425;0.48;0.7685;-6.5;93.538;-1.073.352.705;C;squat;heavy;79
2019-01-15 19:12:14.800;0.4013333333333333;0.44166666666666665;0.7973333333333333;32.926;22.074;-812.744.703;C;squat;heavy;79
2019-01-15 19:12:15.000;0.415;0.472;0.8685;165.486;22.196;0.9512;C;squat;heavy;79
2019-01-15 19:12:15.200;0.438;0.5833333333333334;0.944;145.244;0.6219999999999999;698.474.493;C;squat;heavy;79
2019-01-15 19:12:15.400;0.2495;0.365;0.5965;22.183;15.244;-117.806;C;squat;heavy;79
2019-01-15 19:12:15.600;0.22766666666666668;0.37733333333333335;0.412;108.416;-99.144;-764.026.875;C;squat;heavy;79
2019-01-15 19:12:15.800;0.4605;0.7395;0.8905;1.396.146.170;-1.644.773.381;2.018.623.486;C;squat;heavy;79
2019-01-15 19:12:16.000;0.371;0.536;0.613;0.29259999999999964;792.657.915;29.756;C;squat;heavy;79
2019-01-15 19:12:16.200;0.4555;0.6345000000000001;0.744;-62.074;-27.682;0.40260000000000007;C;squat;heavy;79
2019-01-15 19:12:16.400;0.39033333333333337;0.5726666666666667;0.629;144.756;-57.682;2.439;C;squat;heavy;79
2019-01-15 19:12:16.600;0.4105;0.6575;0.7050000000000001;-23.414;1.866;3.232;C;squat;heavy;79
2019-01-15 19:12:16.800;0.27349999999999997;0.692;0.636;1.112.290.636;1.321;-121.050.454;C;squat;heavy;79
2019-01-15 19:14:04.000;-0.016;0.621;0.737;-4.195;2.028.265.473;-20.366;A;squat;heavy;22
2019-01-15 19:14:04.200;-0.025666666666666667;0.5893333333333333;0.7443333333333334;62.438;-26.826;13.904;A;squat;heavy;22
2019-01-15 19:14:04.400;-0.031;0.6114999999999999;0.76;6.5;-3.817;-1.081.163.778;A;squat;heavy;22
2019-01-15 19:14:04.600;-0.027333333333333334;0.584;0.6970000000000001;-24.268;-19.756;-20.486;A;squat;heavy;22
2019-01-15 19:14:04.800;-0.04;0.546;0.677;-6.012;-3.768;-41.464;A;squat;heavy;22
2019-01-15 19:14:05.000;-0.043333333333333335;0.5596666666666666;0.714;-60.488;0.49980000000000013;-55.366;A;squat;heavy;22
2019-01-15 19:14:05.200;-0.0485;0.5834999999999999;0.784;-85.976;-2.0;-56.828;A;squat;heavy;22
2019-01-15 19:14:05.400;-0.05566666666666667;0.588;0.8226666666666667;-34.878;-59.146;-62.928;A;squat;heavy;22
2019-01-15 19:14:05.600;-0.0695;0.547;0.8734999999999999;-119.756;-1.073;-57.438;A;squat;heavy;22
2019-01-15 19:14:05.800;-0.07066666666666667;0.5336666666666666;0.8773333333333334;-23.416;-25.976;-209.551.363;A;squat;heavy;22
2019-01-15 19:14:06.000;-0.0785;0.5640000000000001;0.9470000000000001;29.982.717;-50.368;-0.9024000000000001;A;squat;heavy;22
2019-01-15 19:14:06.200;-0.07266666666666667;0.5873333333333334;0.975;76.342;-83.904;-0.3904;A;squat;heavy;22
2019-01-15 19:14:06.400;-0.0545;0.545;0.896;-0.8413999999999998;0.8538;18.778;A;squat;heavy;22
2019-01-15 19:14:06.600;-0.055;0.5196666666666667;0.8586666666666667;-58.416;477.421.572;0.9510000000000002;A;squat;heavy;22
2019-01-15 19:14:06.800;-0.07100000000000001;0.5165;0.8380000000000001;6.061;-574.308.349;58.904;A;squat;heavy;22
2019-01-15 19:14:07.000;-0.05566666666666666;0.548;0.884;93.172;-3.817;7.756;A;squat;heavy;22
2019-01-15 19:14:07.200;-0.023;0.589;0.8975;127.438;-7.183;89.636;A;squat;heavy;22
2019-01-15 19:14:07.400;0.000666666666666667;0.5676666666666667;0.7786666666666666;149.876;-613.384.189;86.708;A;squat;heavy;22
2019-01-15 19:14:07.600;0.0015;0.42400000000000004;0.541;8.5;-0.47559999999999986;0.8778;A;squat;heavy;22
2019-01-15 19:14:07.800;0.06033333333333333;0.6346666666666666;0.6896666666666667;15.488;-7.366;-1.492.484.099;A;squat;heavy;22
2019-01-15 19:14:08.000;0.0675;0.6375;0.6985;-97.682;1.425.326.078;-372.793.342;A;squat;heavy;22
2019-01-15 19:14:08.200;0.032999999999999995;0.5603333333333333;0.611;-67.684;1.61;-5.756;A;squat;heavy;22
2019-01-15 19:14:08.400;0.006999999999999999;0.5585;0.652;-107.074;32.804;-4.122;A;squat;heavy;22
2019-01-15 19:14:08.600;-0.02466666666666667;0.5923333333333334;0.7733333333333334;1.633.845.247;-59.634;630.394.879;A;squat;heavy;22
2019-01-15 19:14:08.800;-0.017499999999999998;0.5734999999999999;0.8654999999999999;-93.414;-0.9512;-83.902;A;squat;heavy;22
2019-01-15 19:14:09.000;-0.024333333333333335;0.5459999999999999;0.8653333333333334;-117.072;-477.421.572;-80.974;A;squat;heavy;22
2019-01-15 19:14:09.200;-0.039999999999999994;0.5345;0.879;-0.08519999999999968;-38.658;-18.902;A;squat;heavy;22
2019-01-15 19:14:09.400;-0.068;0.5619999999999999;743.082.667;-82.074;-4.866;-56.098;A;squat;heavy;22
2019-01-15 19:14:09.600;-0.0535;0.5535;10.125;122.196;-47.074;-1.014.259.714;A;squat;heavy;22
2019-01-15 19:14:09.800;-0.03166666666666667;0.48333333333333334;0.8956666666666667;171.532.285;-57.810.941;69.758;A;squat;heavy;22
2019-01-15 19:14:10.000;-0.0155;0.4775;0.86;-77.682;-26.098;56.218;A;squat;heavy;22
2019-01-15 19:14:10.200;-0.009;0.48433333333333334;0.8826666666666667;101.582;391.782.403;7.122;A;squat;heavy;22
2019-01-15 19:14:10.400;0.0025000000000000005;0.5429999999999999;0.9375;114.514;-48.294;103.536;A;squat;heavy;22
2019-01-15 19:14:10.600;0.024333333333333332;0.5546666666666668;0.9093333333333332;221.096;1.645.830.148;12.756;A;squat;heavy;22
2019-01-15 19:14:10.800;0.039;0.4935;0.6745;240.854;0.45099999999999996;99.392;A;squat;heavy;22
2019-01-15 19:14:11.000;0.053;0.47833333333333333;0.5826666666666668;-1.290.715.132;24.512;-35.122;A;squat;heavy;22
2019-01-15 19:14:11.200;0.084;0.692;0.7995;0.18299999999999983;-34.024;-56.462;A;squat;heavy;22
2019-01-15 19:14:11.400;0.06433333333333334;0.5943333333333333;0.6749999999999999;-363.151.358;-479.576.062;0.43900000000000006;A;squat;heavy;22
2019-01-15 19:14:11.600;0.042499999999999996;0.6759999999999999;0.8240000000000001;48.294;-44.754;-21.584;A;squat;heavy;22
2019-01-15 19:14:11.800;0.026333333333333334;0.47800000000000004;0.5853333333333334;-180.366;18.904;-35.976;A;squat;heavy;22
2019-01-15 19:14:12.000;0.016;0.5425;0.6655;-111.098;1.415.684.094;-79.756;A;squat;heavy;22
2019-01-15 19:14:12.200;0.007333333333333335;0.578;0.8483333333333333;-98.414;104.628.231;-75.976;A;squat;heavy;22
2019-01-15 19:14:12.400;0.012;0.5745;0.866;-11.561;27.072;-84.514;A;squat;heavy;22
2019-01-15 19:14:12.600;-0.018333333333333333;0.5433333333333333;0.8903333333333333;-42.318;45.488;-70.854;A;squat;heavy;22
2019-01-15 19:14:12.800;-0.066;0.513;0.958;4.134;-0.5;-48.658;A;squat;heavy;22
2019-01-15 19:14:13.000;-0.08966666666666667;0.568;-1.358.326.442;0.19519999999999982;0.4633999999999999;-34.146;A;squat;heavy;22
2019-01-15 19:14:13.200;-0.09;0.508;0.963;-124.632;-2.439;12.562;A;squat;heavy;22
2019-01-15 19:14:13.400;-0.07466666666666666;0.45;0.8856666666666667;-57.008.125;-4.817;42.316;A;squat;heavy;22
2019-01-15 19:14:13.600;-0.053500000000000006;0.439;0.879;74.512;-65.122;6.878;A;squat;heavy;22
2019-01-15 19:14:13.800;-0.036;0.4836666666666667;0.9256666666666667;217.438;22.804;137.684;A;squat;heavy;22
2019-01-15 19:14:14.000;-0.0325;0.576;0.907;18.744;-44.268;130.244;A;squat;heavy;22
2019-01-15 19:14:14.200;-0.0016666666666666668;0.5870000000000001;0.8300000000000001;20.512;1.644.224.516;125.854;A;squat;heavy;22
2019-01-15 19:14:14.400;0.004000000000000001;0.4475;0.5409999999999999;-55.976;-0.7196000000000002;-1.365.053.439;A;squat;heavy;22
2019-01-15 19:14:14.600;0.06233333333333333;0.5636666666666666;0.6829999999999999;30.486;2.026.913.796;0.8659999999999999;A;squat;heavy;22
2019-01-15 19:14:14.800;0.072;0.6305000000000001;0.784;10.246;-306.692.095;-48.414;A;squat;heavy;22
2019-01-15 19:14:15.000;0.049999999999999996;0.6146666666666666;0.7583333333333333;72.194;-1.349.328.889;-2.683;A;squat;heavy;22
2019-01-15 19:14:15.200;0.025500000000000002;0.5475;0.6735;-1.616.142.341;-38.292;-45.976;A;squat;heavy;22
2019-01-15 19:14:15.400;0.021333333333333333;0.49;0.6056666666666667;-62.194;-63.538;392.585.219;A;squat;heavy;22
2019-01-15 19:14:15.600;0.028499999999999998;0.5705;0.7464999999999999;-77.562;-60.852;-3.939;A;squat;heavy;22
2019-01-15 19:14:15.800;0.03833333333333334;0.6103333333333333;0.8423333333333334;-195.976;-1.013.456.894;-113.416;A;squat;heavy;22
2019-01-15 19:14:16.000;0.0035;0.5509999999999999;0.888;-28.294;1.271.726.075;-1.185.165.313;A;squat;heavy;22
2019-01-15 19:14:16.200;-0.023000000000000003;0.5356666666666667;0.8846666666666666;-46.952;9.171;-5.171;A;squat;heavy;22
2019-01-15 19:14:16.400;-0.0665;0.555;0.922;83.048;803.381.247;-30.364;A;squat;heavy;22
2019-01-15 19:14:16.600;-0.074;0.5956666666666667;0.9616666666666666;90.974;-1.0;-1.952.268.283;A;squat;heavy;22
2019-01-15 19:14:16.800;-0.082;0.543;0.9375;-178.292;25.486;-39.756;A;squat;heavy;22
2019-01-15 19:14:17.000;-0.08333333333333333;0.48966666666666664;0.8530000000000001;-216.342.529;1.512.570.877;-0.29279999999999995;A;squat;heavy;22
2019-01-15 19:14:17.200;-0.0975;0.441;0.878;-4.927;-9.878;52.684;A;squat;heavy;22
2019-01-15 19:14:17.400;-0.077;0.4326666666666667;0.8586666666666667;74.026;698.208.257;72.682;A;squat;heavy;22
2019-01-15 19:14:17.600;-0.054;0.47;0.8825000000000001;2.439;-72.438;40.732;A;squat;heavy;22
2019-01-15 19:14:17.800;-0.03;0.516;0.9146666666666666;225.608;2.132.639.740;110.242;A;squat;heavy;22
2019-01-15 19:14:18.000;-0.038;0.607;0.9059999999999999;180.854;112.926;11.122;A;squat;heavy;22
2019-01-15 19:14:18.200;-0.04066666666666666;0.5996666666666667;0.8220000000000001;12.561;-43.412;96.342;A;squat;heavy;22
2019-01-15 19:14:18.400;-0.0105;0.479;0.603;-0.4025999999999996;-37.804;2.512;A;squat;heavy;22
2019-01-15 19:14:18.600;0.012333333333333333;0.539;0.636;46.586;-57.806;-879.648.766;A;squat;heavy;22
2019-01-15 19:14:18.800;0.0085;0.6395;0.8355;5.305;-54.512;16.588;A;squat;heavy;22
2019-01-15 19:14:19.000;0.04;0.617;0.7303333333333333;1.902.645.250;-61.098;43.416;A;squat;heavy;22
2019-01-15 19:14:19.200;0.05;0.6425000000000001;0.727;-16.826;-41.952;0.7437999999999999;A;squat;heavy;22
2019-01-15 19:14:19.400;0.04733333333333334;0.5463333333333333;0.6113333333333334;-156.828;-53.172;-7.744;A;squat;heavy;22
2019-01-15 19:14:19.600;0.052500000000000005;0.5305;0.6519999999999999;-174.146;-182.808;803.905.531;A;squat;heavy;22
2019-01-15 19:14:19.800;0.06833333333333334;0.594;0.805;-97.196;68.048;-82.438;A;squat;heavy;22
2019-01-15 19:14:20.000;0.035;0.5635;0.8580000000000001;-48.292;75.122;-72.074;A;squat;heavy;22
2019-01-15 19:14:20.200;-0.016;0.5326666666666666;0.8576666666666667;-86.175.742;58.292;-898.281.470;A;squat;heavy;22
2019-01-15 19:14:20.400;-0.045;0.4855;0.882;-0.9512000000000006;20.488;-4.939;A;squat;heavy;22
2019-01-15 19:14:20.600;-0.06066666666666667;0.549;0.9696666666666666;104.878;-115.852;-0.6098;A;squat;heavy;22
2019-01-15 19:14:20.800;-0.041;0.593;1.009;3.817;-5.061;-15.852;A;squat;heavy;22
2019-01-15 19:14:21.000;-0.025666666666666667;0.5186666666666667;0.9053333333333334;-1.029.361.662;-947.355.646;-26.586;A;squat;heavy;22
2019-01-15 19:14:21.200;-0.036000000000000004;0.45999999999999996;0.848;-4.622;-31.464;0.29280000000000006;A;squat;heavy;22
2019-01-15 19:14:21.400;-0.03566666666666667;0.4426666666666667;0.8503333333333334;928.620.549;-0.8782;2.183;A;squat;heavy;22
2019-01-15 19:14:21.600;-0.044;0.4285;0.9055;1.692.299.263;-6.817;106.342;A;squat;heavy;22
2019-01-15 19:14:21.800;-0.0016666666666666672;0.494;0.906;11.488;-63.658;62.438;A;squat;heavy;22
2019-01-15 19:14:22.000;0.028499999999999998;0.5545;0.8875;123.172;61.588;127.318;A;squat;heavy;22
2019-01-15 19:14:22.200;0.023000000000000003;0.59;0.8973333333333334;-128.987.134;11.244;133.904;A;squat;heavy;22
2019-01-15 19:14:22.400;0.017499999999999998;0.576;0.7955;58.048;0.1096;112.684;A;squat;heavy;22
2019-01-15 19:14:22.600;0.022333333333333334;0.48266666666666663;0.656;-80.976;-1.836.900.347;29.512;A;squat;heavy;22
2019-01-15 19:14:22.800;0.028499999999999998;0.47250000000000003;0.6575;-54.024;1.634;211.156.995;A;squat;heavy;22
2019-01-15 19:14:23.000;0.011999999999999999;0.5746666666666667;0.8396666666666667;63.904;-10.854;-412.123.133;A;squat;heavy;22
2019-01-15 19:14:23.200;0.010499999999999999;0.5640000000000001;0.7849999999999999;50.246;2.018.623.486;1.89;A;squat;heavy;22
2019-01-15 19:14:23.400;0.015;0.588;0.826;1.585;11.585;-0.2135;A;squat;heavy;22
2019-01-15 19:17:28.200;0.357;0.542;0.6395;-57.196;-5.0;22.316;C;squat;heavy;64
2019-01-15 19:17:28.400;0.4185;0.581;0.712;-0.4146000000000002;-6.378;-35.732;C;squat;heavy;64
2019-01-15 19:17:28.600;0.4083333333333334;0.5796666666666667;0.7143333333333333;-39.146;-6.634;-40.244;C;squat;heavy;64
2019-01-15 19:17:28.800;0.434;0.5834999999999999;0.7455;-47.194;-43.538;-842.727.422;C;squat;heavy;64
2019-01-15 19:17:29.000;0.4283333333333333;0.5723333333333332;0.7443333333333334;-89.026;-27.074;0.4875999999999999;C;squat;heavy;64
2019-01-15 19:17:29.200;0.48150000000000004;0.627;0.8694999999999999;-13.622;3.439;4.878;C;squat;heavy;64
2019-01-15 19:17:29.400;0.48633333333333334;0.5803333333333334;0.9313333333333333;-115.612;5.744;80.608;C;squat;heavy;64
2019-01-15 19:17:29.600;0.41300000000000003;0.46599999999999997;0.8374999999999999;756.285.439;78.172;8.061;C;squat;heavy;64
2019-01-15 19:17:29.800;0.39633333333333337;0.4696666666666667;0.8436666666666667;131.828;-1.692.393.478;1.5;C;squat;heavy;64
2019-01-15 19:17:30.000;0.4365;0.54;0.9425;-103.825.401;-20.732;-1.663.762.429;C;squat;heavy;64
2019-01-15 19:17:30.200;0.31266666666666665;0.41;0.6583333333333333;391.342;-1.764.020.226;-170.122;C;squat;heavy;64
2019-01-15 19:17:30.400;0.20850000000000002;0.266;0.35050000000000003;-8.866;-331.788.287;184.754;C;squat;heavy;64
2019-01-15 19:17:30.600;0.42300000000000004;0.6803333333333333;0.7839999999999999;2.116.898.817;-127.072;-109.388;C;squat;heavy;64
2019-01-15 19:17:30.800;0.353;0.5145;0.5625;-4.866;-63.536;33.536;C;squat;heavy;64
2019-01-15 19:17:31.000;0.4146666666666667;0.6106666666666666;0.6933333333333334;149.512;-114.268;-66.586;C;squat;heavy;64
2019-01-15 19:17:31.200;0.3815;0.6205;0.5705;-1.882.460.158;1.586.851.838;-70.244;C;squat;heavy;64
2019-01-15 19:17:31.400;0.361;0.5219999999999999;0.5263333333333334;-69.878;-89.392;0.036799999999999986;C;squat;heavy;64
2019-01-15 19:17:31.600;0.3765;0.5365;0.5565;-94.144;0.5123999999999999;24.756;C;squat;heavy;64
2019-01-15 19:17:31.800;0.45;0.642;0.66;-191.952;-0.7193999999999999;24.026;C;squat;heavy;64
2019-01-15 19:17:32.000;0.4515;0.5954999999999999;0.7030000000000001;-96.952;-2.293;0.5973999999999998;C;squat;heavy;64
2019-01-15 19:17:32.200;0.476;0.566;0.7643333333333334;-114.754;-0.6706;1.348.526.077;C;squat;heavy;64
2019-01-15 19:17:32.400;0.5055000000000001;0.5660000000000001;0.8240000000000001;1.500.680.193;0.683;44.636;C;squat;heavy;64
2019-01-15 19:17:32.600;0.5386666666666667;0.5876666666666667;0.9199999999999999;-66.218;37.804;-105.431.043;C;squat;heavy;64
2019-01-15 19:17:32.800;0.481;0.486;0.864;-19.268;79.268;8.488;C;squat;heavy;64
2019-01-15 19:17:33.000;0.4283333333333333;0.447;0.7840000000000001;91.706;96.886.781;1.893.654.525;C;squat;heavy;64
2019-01-15 19:17:33.200;0.4665;0.4985;0.8905000000000001;73.172;-1.893.105.660;47.436;C;squat;heavy;64
2019-01-15 19:17:33.400;0.4426666666666667;0.5403333333333333;0.8573333333333334;246.344;-38.902;-57.438;C;squat;heavy;64
2019-01-15 19:17:33.600;0.2125;0.22099999999999997;0.3905;89.024;58.658;0.9878;C;squat;heavy;64
2019-01-15 19:17:33.800;0.3426666666666667;0.5616666666666666;0.6026666666666666;199.878;-14.512;-1.683.046.396;C;squat;heavy;64
2019-01-15 19:17:34.000;0.401;0.5720000000000001;0.6785;-54.634;-0.9880000000000002;-0.8292000000000002;C;squat;heavy;64
2019-01-15 19:17:34.200;0.40199999999999997;0.6353333333333334;0.6863333333333334;0.5973999999999997;-44.756;-1.243.348.995;C;squat;heavy;64
2019-01-15 19:17:34.400;0.384;0.5675;0.6134999999999999;-278.061.059;-38.902;0.24380000000000002;C;squat;heavy;64
2019-01-15 19:17:34.600;0.41100000000000003;0.6133333333333333;0.677;77.196;-46.342;660.201.469;C;squat;heavy;64
2019-01-15 19:17:34.800;0.367;0.5814999999999999;0.5720000000000001;-1.735.110.654;-133.536;-4.805;C;squat;heavy;64
