ep (ms),Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,ID,Exercise,Category,Set,Acc_x_normalized,Acc_y_normalized,Acc_z_normalized,Gyro_x_normalized,Gyro_y_normalized,Gyro_z_normalized,Acc_x_normalized_discretized,Acc_y_normalized_discretized,Acc_z_normalized_discretized,Gyro_x_normalized_discretized,Gyro_y_normalized_discretized,Gyro_z_normalized_discretized
2019-01-14 13:27:12.800,-0.19,0.974,-0.3445,-14.6218,5.2928,20.5976,A,bench,heavy,88.0,0.09013824562777874,0.7909276408727043,0.16473526473526456,0.542319578365607,0.458865388341584,0.4975550843224444,0.10714285714285714,0.8214285714285714,0.17857142857142855,0.5357142857142857,0.4642857142857143,0.4642857142857143
2019-01-14 13:27:13.000,-0.106,0.781333333333333,-0.290666666666667,5.6708,0.695,8.2684,A,bench,heavy,88.0,0.0901390099096653,0.730445246690734,0.19700299700299662,0.5921382508300411,0.4479477335501445,0.49692684522254726,0.10714285714285714,0.75,0.17857142857142855,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:27:13.200,-0.101,0.9295,-0.3305,14.9512,-2.8778,0.8294,A,bench,heavy,88.0,0.09013905540263471,0.7769580913514361,0.17312687312687292,0.614921788077064,0.43946398109487134,0.4965477881333496,0.10714285714285714,0.75,0.17857142857142855,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:27:13.400,-0.090666666666667,0.916333333333333,-0.364,3.9636,-0.4024,0.5608,A,bench,heavy,88.0,0.09013914942143822,0.7728247789462668,0.15304695304695287,0.5879470462711733,0.44534191460018463,0.4965341015176541,0.10714285714285714,0.75,0.17857142857142855,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:27:13.600,-0.0905,0.887,-0.3735,8.369,-1.8595,0.7015,A,bench,heavy,88.0,0.09013915093787053,0.7636163867524721,0.14735264735264716,0.5987623769668367,0.44188197402064516,0.49654127093994876,0.10714285714285714,0.75,0.17857142857142855,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:37.800,-0.0165,0.8635,-0.042,7.6464,-2.5,-8.3414,C,bench,heavy,33.0,0.09013982423381821,0.756239208915398,0.34605394605394585,0.5969883818788342,0.4403610818778993,0.4960804865130225,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:38.000,-0.0385,0.8905,-0.0655,17.3416,-3.7196,-13.1586,C,bench,heavy,33.0,0.09013962406475268,0.7647151153665044,0.3319680319680318,0.6207902600648321,0.43746509427869107,0.49583502424523335,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:38.200,-0.088666666666667,0.956333333333333,-0.126666666666667,13.9146,-7.4026,-12.7804,C,bench,heavy,33.0,0.090139167618626,0.7853816773923505,0.29530469530469494,0.6123769177363175,0.42871966764054414,0.4958542955708329,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:38.400,-0.129,0.946,-0.114,7.4144,-7.5244,-5.3294,C,bench,heavy,33.0,0.09013880064200587,0.7821378119604459,0.30289710289710275,0.5964188179978258,0.4284304488068417,0.4962339641246185,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.3928571428571428,0.4642857142857143
2019-01-14 13:29:38.600,-0.134666666666667,0.946,-0.146666666666667,0.2682,-8.4024,-2.9636,C,bench,heavy,33.0,0.09013874908330718,0.7821378119604459,0.28331668331668297,0.5788747774527336,0.42634560368376456,0.49635451436814915,0.10714285714285714,0.75,0.25,0.6071428571428571,0.3928571428571428,0.4642857142857143
2019-01-14 13:29:38.800,-0.1475,0.8975,-0.115,-17.207,-7.1344,11.89,C,bench,heavy,33.0,0.09013863231801897,0.7669125725945691,0.30229770229770214,0.5359728691191302,0.42935651896401716,0.4971113852352153,0.10714285714285714,0.75,0.3214285714285714,0.5357142857142857,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:39.000,-0.230666666666667,1.34066666666667,-0.109666666666667,10.8416,-5.7804,-3.0242,C,bench,heavy,33.0,0.09013787561829399,0.9060325432951405,0.30549450549450513,0.6048326513296862,0.43257164458662123,0.49635142647197955,0.10714285714285714,0.8928571428571428,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:39.200,-0.1375,0.9895,-0.149,18.6952,-5.951,-18.4758,C,bench,heavy,33.0,0.09013872330395782,0.7957934390205619,0.2819180819180817,0.624113370708508,0.4321665482563286,0.4955640842862763,0.10714285714285714,0.8214285714285714,0.25,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:39.400,-0.197666666666667,0.947333333333333,-0.154666666666667,-1.9514,3.8538,5.0488,C,bench,heavy,33.0,0.09013817587189227,0.7825563752419817,0.2785214785214781,0.5734256223221905,0.455448426915493,0.4967627892735782,0.10714285714285714,0.75,0.25,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:39.600,-0.1585,0.9625,-0.155,-25.7806,9.3292,21.5364,C,bench,heavy,33.0,0.0901385322334862,0.7873175325694552,0.27832167832167815,0.5149245376957999,0.4684499770144637,0.4976029212353815,0.10714285714285714,0.8214285714285714,0.25,0.5357142857142857,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:39.800,-0.071,0.854666666666667,-0.048666666666667,-33.1708,2.2196,32.634,C,bench,heavy,33.0,0.09013932836045134,0.7534662271752212,0.3420579420579417,0.49678147306895754,0.45156795550304124,0.4981684036863937,0.10714285714285714,0.75,0.3214285714285714,0.4642857142857143,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:40.000,-0.018,0.731,-0.067,8.5244,-5.0612,-4.3902,C,bench,heavy,33.0,0.09013981058592738,0.7146444828127452,0.33106893106893087,0.5991438865664431,0.43427941293800737,0.4962818214197085,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:40.200,-0.032,1.03666666666667,-0.005666666666667,3.439,0.744,0.573,C,bench,heavy,33.0,0.09013968320561296,0.8106001151049035,0.36783216783216743,0.5866591444954106,0.4480640859545076,0.49653472317331865,0.10714285714285714,0.8214285714285714,0.3928571428571428,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:40.400,-0.017,0.9455,-0.014,7.1708,-3.2684,-3.378,C,bench,heavy,33.0,0.09013981968452127,0.7819808507298697,0.36283716283716266,0.5958207759227672,0.43853648621437713,0.496333398457709,0.10714285714285714,0.75,0.3928571428571428,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:40.600,-0.039666666666667,0.843666666666667,-0.076666666666667,18.0124,-4.8658,-13.8536,C,bench,heavy,33.0,0.09013961344972647,0.7500130801025481,0.3252747252747249,0.6224370852862992,0.43474339783214094,0.49579961025450986,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:40.800,-0.0955,0.8835,-0.1355,23.512,-7.6462,-17.0488,C,bench,heavy,33.0,0.09013910544490111,0.7625176581384399,0.29000999000998984,0.6359386952862697,0.4281412299731392,0.4956367976168698,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.3928571428571428,0.4642857142857143
2019-01-14 13:29:41.000,-0.135333333333333,0.929666666666667,-0.165333333333333,2.8534,-7.9266,-2.6828,C,bench,heavy,33.0,0.09013874301757792,0.7770104117616282,0.27212787212787215,0.5852214866992104,0.42747540927551864,0.496368822639509,0.10714285714285714,0.75,0.25,0.6071428571428571,0.3928571428571428,0.4642857142857143
2019-01-14 13:29:41.200,-0.124,0.936,-0.1605,-11.9878,-8.3414,17.622,C,bench,heavy,33.0,0.09013884613497532,0.7789985873489248,0.27502497502497486,0.5487860924284338,0.4264904505545023,0.49740346148676534,0.10714285714285714,0.75,0.25,0.5357142857142857,0.3928571428571428,0.4642857142857143
2019-01-14 13:29:41.400,-0.202666666666667,1.327,-0.085333333333333,-13.6706,-8.8538,-4.7924,C,bench,heavy,33.0,0.09013813037892285,0.9017422696593941,0.3200799200799201,0.544654790277741,0.42527373684030556,0.49626132716493293,0.10714285714285714,0.8928571428571428,0.3214285714285714,0.5357142857142857,0.3928571428571428,0.4642857142857143
2019-01-14 13:29:41.600,-0.1825,1.034,-0.024,27.5488,-0.2682,-22.9146,C,bench,heavy,33.0,0.0901383138672329,0.8097629885418303,0.35684315684315665,0.645849106815814,0.4456605777158075,0.4953379035351632,0.10714285714285714,0.8214285714285714,0.3214285714285714,0.6785714285714285,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:41.800,-0.202,0.953,-0.141333333333333,16.695,-1.2316,-1.9756,C,bench,heavy,33.0,0.0901381364446521,0.7843352691885104,0.28651348651348657,0.6192028462481943,0.4433729469736977,0.4964048582858971,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:42.000,-0.212,0.9615,-0.185,-15.7928,2.6462,12.256,C,bench,heavy,33.0,0.09013804545871323,0.7870036101083032,0.26033966033966016,0.5394447537765522,0.45258093378265934,0.4971300349051503,0.10714285714285714,0.8214285714285714,0.25,0.5357142857142857,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:42.200,-0.118333333333333,0.920333333333333,-0.137666666666667,-32.0,8.1098,34.6466,C,bench,heavy,33.0,0.090138897693674,0.7740804687908752,0.28871128871128837,0.4996558066546666,0.46555446432302844,0.49827095648888314,0.10714285714285714,0.75,0.3214285714285714,0.4642857142857143,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:42.400,-0.035,0.694,-0.0985,-8.439,-0.8048,4.7928,C,bench,heavy,33.0,0.09013965590983129,0.7030293517501177,0.312187812187812,0.5574984557944778,0.4443864001610887,0.4967497446957001,0.10714285714285714,0.6785714285714285,0.3214285714285714,0.5357142857142857,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:42.600,-0.078,0.978666666666667,-0.066333333333333,4.2558,3.2194,-0.3294,C,bench,heavy,33.0,0.09013926467029414,0.7923926123580809,0.3314685314685315,0.5886644021592363,0.4539420194598209,0.4964887410362986,0.10714285714285714,0.8214285714285714,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:42.800,-0.0515,0.9545,-0.0335,-0.3536,-0.4878,-0.5246,C,bench,heavy,33.0,0.09013950578303215,0.7848061528802385,0.351148851148851,0.5773482480509622,0.4451391289811518,0.49647879454566657,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:43.000,-0.021,0.969333333333333,-0.026,-1.5854,-1.1464,0.0366,C,bench,heavy,33.0,0.09013978329014571,0.7894626693873279,0.3556443556443555,0.5743241584448157,0.44357525768495754,0.49650739070623356,0.10714285714285714,0.8214285714285714,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:43.200,-0.0765,0.87,-0.0375,14.244,-1.6218,-15.8172,C,bench,heavy,33.0,0.09013927831818497,0.7582797049128865,0.34875124875124863,0.6131856002466801,0.4424464019087493,0.49569955426575485,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:43.400,-0.098666666666667,0.841666666666667,-0.109,26.8294,-6.9756,-13.5244,C,bench,heavy,33.0,0.09013907663268712,0.7493852351802439,0.30589410589410576,0.6440829677813426,0.4297335957357081,0.49581638476637485,0.10714285714285714,0.75,0.3214285714285714,0.6785714285714285,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:43.600,-0.142,0.904,-0.2085,16.9392,-6.3294,-2.2316,C,bench,heavy,33.0,0.09013868236028534,0.7689530685920577,0.24625374625374608,0.6198023613332901,0.43126802274998194,0.4963918137080191,0.10714285714285714,0.75,0.25,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:43.800,-0.174333333333333,0.984,-0.154,-15.2682,-7.707,6.9758,C,bench,heavy,33.0,0.09013838817241632,0.7940668654842253,0.27892107892107876,0.540732655552315,0.4279968580101744,0.4968609802953397,0.10714285714285714,0.8214285714285714,0.25,0.5357142857142857,0.3928571428571428,0.4642857142857143
2019-01-14 13:29:44.000,-0.1455,1.1035,-0.124,-23.7804,-8.2686,5.6584,C,bench,heavy,33.0,0.09013865051520673,0.8315805995919008,0.29690309690309674,0.5198350621561136,0.42666331698384174,0.49679385167465023,0.10714285714285714,0.8214285714285714,0.3214285714285714,0.5357142857142857,0.3928571428571428,0.4642857142857143
2019-01-14 13:29:44.200,-0.210333333333333,1.176,-0.072333333333333,13.7196,-4.5486,-9.4148,C,bench,heavy,33.0,0.09013806062303638,0.8543399780254276,0.3278721278721279,0.6118981894742631,0.43549660155997705,0.49602579100562294,0.10714285714285714,0.8214285714285714,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:44.400,-0.173,0.979,-0.114,21.7684,0.3292,-10.427,C,bench,heavy,33.0,0.09013840030387482,0.792497253178465,0.30289710289710275,0.631658128118485,0.4470791272334912,0.4959742139676225,0.10714285714285714,0.8214285714285714,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:44.600,-0.235,0.964333333333333,-0.132333333333333,7.6708,-4.7438,-6.4146,C,bench,heavy,33.0,0.09013783619105381,0.7878930570815673,0.29190809190809197,0.5970482842870091,0.4350330915736164,0.49617866734370747,0.10714285714285714,0.8214285714285714,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:44.800,-0.2,0.9555,-0.2155,-2.8538,6.927,7.4636,C,bench,heavy,33.0,0.09013815464183987,0.7851200753413907,0.24205794205794187,0.5712102152264066,0.4627458597540357,0.49688583633084316,0.10714285714285714,0.75,0.25,0.5357142857142857,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:45.000,-0.167666666666667,0.988,-0.162666666666667,-27.0,5.9634,29.3658,C,bench,heavy,33.0,0.0901384488297089,0.7953225553288338,0.2737262737262734,0.5119308902970865,0.46045775410415296,0.4980018713058431,0.10714285714285714,0.8214285714285714,0.25,0.5357142857142857,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:45.200,-0.0615,0.8325,-0.073,-35.2806,9.2802,31.0,C,bench,heavy,33.0,0.09013941479709328,0.7465076126196829,0.32747252747252736,0.491601878775202,0.4683336246101007,0.49808514259165665,0.10714285714285714,0.75,0.3214285714285714,0.4642857142857143,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:45.400,-0.036333333333333,0.828333333333333,-0.062333333333333,4.2196,2.3414,-10.634,C,bench,heavy,33.0,0.09013964377837277,0.7451996023648825,0.3338661338661339,0.5885755305536653,0.45185717433674377,0.49596366620347887,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:45.600,-0.0405,1.1985,0.0295,3.8172,0.0124,3.5732,C,bench,heavy,33.0,0.09013960586756492,0.8614032334013497,0.3889110889110887,0.5875876318221233,0.446326873321201,0.4966875995114032,0.10714285714285714,0.8928571428571428,0.3928571428571428,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:45.800,-0.017666666666667,0.962666666666667,-0.004,3.9026,-1.6952,-0.5,C,bench,heavy,33.0,0.090139813618792,0.7873698529796473,0.3688311688311687,0.5877972902507358,0.44227211075609113,0.4964800480480721,0.10714285714285714,0.8214285714285714,0.3928571428571428,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:46.000,-0.036,0.9755,-0.0175,2.366,-3.0608,-3.5976,C,bench,heavy,33.0,0.0901396468112374,0.7913985245644325,0.3607392607392606,0.5840249115457473,0.43902944048265824,0.4963222086557481,0.10714285714285714,0.8214285714285714,0.3928571428571428,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:46.200,-0.054,0.934,-0.034333333333333,5.3416,-3.5244,-5.2806,C,bench,heavy,33.0,0.09013948303654742,0.7783707424266206,0.3506493506493507,0.5913300593230243,0.43792860426505176,0.4962364507472765,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:46.400,-0.0675,0.8365,-0.084,18.3292,-4.7074,-13.866,C,bench,heavy,33.0,0.09013936020552996,0.7477633024642913,0.32087912087912074,0.6232148345858829,0.4351195247882861,0.4957989784077689,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:46.600,-0.107,0.883333333333333,-0.133333333333333,26.4998,-7.207,-14.8904,C,bench,heavy,33.0,0.0901390008110714,0.7624653377282476,0.29130869130869136,0.6432737942676341,0.42918412744245066,0.49574677971410386,0.10714285714285714,0.75,0.3214285714285714,0.6785714285714285,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:46.800,-0.1205,0.896,-0.1725,17.3902,-8.9388,1.2926,C,bench,heavy,33.0,0.0901388779800539,0.7664416889028409,0.2678321678321677,0.6209095738778364,0.42507190103681863,0.4965713906664477,0.10714285714285714,0.75,0.25,0.6071428571428571,0.3928571428571428,0.4642857142857143
2019-01-14 13:29:47.000,-0.172333333333333,0.990333333333333,-0.163,-24.8782,-10.1218,11.0244,C,bench,heavy,33.0,0.09013840636960409,0.7960550410715219,0.27352647352647336,0.5171399447915839,0.422262821560053,0.4970672782562653,0.10714285714285714,0.8214285714285714,0.25,0.5357142857142857,0.3928571428571428,0.4642857142857143
2019-01-14 13:29:47.200,-0.2885,1.482,-0.1835,9.939,-7.4758,-6.5732,C,bench,heavy,33.0,0.09013734941628083,0.9504002511379688,0.26123876123876105,0.6026167532305565,0.4285458513956589,0.49617058582006895,0.10714285714285714,0.9642857142857142,0.25,0.6071428571428571,0.3928571428571428,0.4642857142857143
2019-01-14 13:29:47.400,-0.190333333333333,0.966,-0.130333333333333,5.4024,-3.5856,-19.378,C,bench,heavy,33.0,0.09013824259491411,0.7884162611834876,0.29310689310689314,0.5914793243401161,0.4377832824865411,0.4955181123403327,0.10714285714285714,0.8214285714285714,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:47.600,-0.2565,0.9175,-0.1305,-7.8782,10.4022,-2.2438,C,bench,heavy,33.0,0.09013764057128525,0.773191021817611,0.29300699300699284,0.5588752291758117,0.4709978572161286,0.49639119205235455,0.10714285714285714,0.75,0.3214285714285714,0.5357142857142857,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:47.800,-0.206,0.962666666666667,-0.158,-10.439,11.6342,14.366,C,bench,heavy,33.0,0.09013810005027655,0.7873698529796473,0.27652347652347636,0.5525884223375098,0.4739232890972573,0.4972375507618793,0.10714285714285714,0.8214285714285714,0.25,0.5357142857142857,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:48.000,-0.1195,0.9785,-0.118,-24.9756,4.2682,33.9268,C,bench,heavy,33.0,0.0901388870786478,0.7923402919478888,0.30049950049950036,0.5169008261622295,0.45643243582096354,0.49823427880467763,0.10714285714285714,0.8214285714285714,0.3214285714285714,0.5357142857142857,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:48.200,-0.044666666666667,0.823333333333333,-0.043666666666667,-23.2442,5.817,24.0488,C,bench,heavy,33.0,0.09013956795675704,0.7436299900591219,0.3450549450549447,0.5211514421259267,0.4601101216143825,0.49773094153796255,0.10714285714285714,0.75,0.3214285714285714,0.5357142857142857,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:48.400,-0.025,0.8775,-0.0265,4.7682,-3.1222,2.1708,C,bench,heavy,33.0,0.09013974689577017,0.7606341233715272,0.3553446553446552,0.5899223527309115,0.43888364379637473,0.4966161396832151,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:48.600,0.014666666666667,1.00833333333333,0.019333333333333,-0.0974,0.744,-2.4878,C,bench,heavy,33.0,0.09014010780666103,0.8017056453722585,0.38281718281718247,0.5779772233367998,0.4480640859545076,0.4963787589390645,0.10714285714285714,0.8214285714285714,0.3928571428571428,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:48.800,0.0195,0.945,0.026,4.2074,-3.4512,-4.5974,C,bench,heavy,33.0,0.09014015178319816,0.7818238894992936,0.38681318681318666,0.5885455793495777,0.4381024205099369,0.49627126346448847,0.10714285714285714,0.75,0.3928571428571428,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:49.000,-0.019333333333333,0.984,0.014666666666667,0.9268,-3.549,-3.5122,C,bench,heavy,33.0,0.09013979845446886,0.7940668654842253,0.3800199800199801,0.5804916514701131,0.4378701906089837,0.49632656024539956,0.10714285714285714,0.8214285714285714,0.3928571428571428,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:49.200,-0.026,0.9615,0.0045,1.5852,-2.2318,-2.7438,C,bench,heavy,33.0,0.09013973779717628,0.7870036101083032,0.37392607392607374,0.5821080344841469,0.44099793320137226,0.49636571436118654,0.10714285714285714,0.8214285714285714,0.3928571428571428,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:49.400,-0.048333333333333,0.965333333333333,0.020666666666667,2.4636,-2.5364,-3.622,C,bench,heavy,33.0,0.09013953459524612,0.7882069795427196,0.3836163836163836,0.5842645211784474,0.44027464866322963,0.49632096534441905,0.10714285714285714,0.8214285714285714,0.3928571428571428,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:49.600,-0.06,0.855,-0.052,14.3536,-5.2684,-11.3538,C,bench,heavy,33.0,0.09013942844498411,0.753570867995605,0.3400599400599399,0.6134546700801219,0.4337874084852721,0.4959269885192734,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:49.800,-0.100333333333333,0.867666666666667,-0.090333333333333,26.7194,-4.5488,-19.0,C,bench,heavy,33.0,0.09013906146836398,0.7575472191701984,0.3170829170829171,0.6438129159412093,0.4354961266522041,0.49553737347485577,0.10714285714285714,0.75,0.3214285714285714,0.6785714285714285,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:50.000,-0.1345,0.921,-0.1495,15.0974,-9.183,-5.0488,C,bench,heavy,33.0,0.0901387505997395,0.7742897504316433,0.2816183816183815,0.6152807115227683,0.4244920386460949,0.496248262204902,0.10714285714285714,0.75,0.25,0.6071428571428571,0.3928571428571428,0.4642857142857143
2019-01-14 13:29:50.200,-0.162,0.894333333333333,-0.127333333333333,-15.9146,-7.5488,4.5488,C,bench,heavy,33.0,0.0901385003884076,0.7659184848009207,0.294905094905095,0.5391457327390229,0.4283725100585466,0.4967373115824102,0.10714285714285714,0.75,0.3214285714285714,0.5357142857142857,0.3928571428571428,0.4642857142857143
2019-01-14 13:29:50.400,-0.25,1.3935,-0.1025,4.122,-6.9146,10.8536,C,bench,heavy,33.0,0.0901376997121455,0.9226181133260084,0.3097902097902096,0.5883359209209652,0.4298784426064458,0.49705857507696233,0.10714285714285714,0.8928571428571428,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:50.600,-0.221333333333333,1.10366666666667,-0.087,13.0122,-4.2194,-23.5976,C,bench,heavy,33.0,0.0901379605385036,0.8316329200020938,0.31908091908091896,0.6101615106405336,0.4362782997541877,0.49530310100902775,0.10714285714285714,0.8214285714285714,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:50.800,-0.217,0.89,-0.148,0.1952,7.6586,-7.0486,C,bench,heavy,33.0,0.09013799996574379,0.7645581541359284,0.2825174825174823,0.5786955612315543,0.4644830723873424,0.49614636163130643,0.10714285714285714,0.75,0.25,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:51.000,-0.214333333333333,0.925333333333333,-0.177,2.0364,5.366,7.1708,C,bench,heavy,33.0,0.09013802422866082,0.7756500810966357,0.26513486513486495,0.583215738032039,0.4590392045864693,0.4968709165948952,0.10714285714285714,0.75,0.25,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:51.200,-0.201,0.9615,-0.15,-7.9998,4.2002,14.366,C,bench,heavy,33.0,0.09013814554324599,0.7870036101083032,0.28131868131868115,0.558576699141628,0.45627096717817395,0.4972375507618793,0.10714285714285714,0.8214285714285714,0.25,0.5357142857142857,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:51.400,-0.112333333333333,0.974666666666667,-0.151,-21.5612,3.256,26.5364,C,bench,heavy,33.0,0.09013895228523734,0.7911369225134727,0.28071928071928054,0.5252832352799652,0.4540289275822635,0.49785769814706166,0.10714285714285714,0.8214285714285714,0.25,0.5357142857142857,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:51.600,-0.0605,0.915,-0.0285,-29.2682,4.1462,31.256,C,bench,heavy,33.0,0.09013942389568716,0.7724062156647308,0.35414585414585403,0.5063624213535391,0.45614274207948813,0.49809818716953463,0.10714285714285714,0.75,0.3214285714285714,0.5357142857142857,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:51.800,-0.013333333333333,0.852666666666667,-0.027,13.0852,-7.2316,2.4878,C,bench,heavy,33.0,0.09013985304603217,0.7528383822529169,0.35504495504495487,0.6103407268617128,0.4291257137863827,0.4966322925394157,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:52.000,0.0365,1.015,0.002,8.305,-2.3538,1.4756,C,bench,heavy,33.0,0.09014030645929424,0.8037984617799404,0.3724275724275723,0.5986052558962137,0.44070823945989684,0.49658071550141514,0.10714285714285714,0.8214285714285714,0.3928571428571428,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:29:52.200,0.044333333333333,0.977,-0.033333333333333,10.38125,-4.10075,8.5825,C,bench,heavy,33.0,0.09014037773161303,0.7918694082561607,0.3512487512487513,0.6037024843787285,0.43656003879046684,0.496942850308139,0.10714285714285714,0.8214285714285714,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:32:11.800,-0.045,0.869,-0.041,2.0732,-3.183,-8.7562,C,bench,heavy,72.0,0.09013956492389241,0.7579657824517345,0.34665334665334646,0.5833060826476472,0.43873927183340994,0.49605935022042946,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:32:12.000,-0.066,0.8885,-0.0425,9.5732,-2.5488,-18.927,C,bench,heavy,72.0,0.09013937385342077,0.7640872704442003,0.3457542457542456,0.601718708111277,0.4402452043813091,0.4955410932177663,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:32:12.200,-0.135,0.930333333333333,-0.084,10.8294,-5.012,-21.1586,C,bench,heavy,72.0,0.09013874605044254,0.7772196934023962,0.32087912087912074,0.6048027001255987,0.4343962402501434,0.4954273811865452,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.4642857142857143,0.4642857142857143
2019-01-14 13:32:12.400,-0.2025,0.943,-0.114,10.0246,-9.8172,-6.9024,C,bench,heavy,72.0,0.09013813189535516,0.7811960445769894,0.30289710289710275,0.6028269026625147,0.42298610609819576,0.4961538113082039,0.10714285714285714,0.75,0.3214285714285714,0.6071428571428571,0.3928571428571428,0.4642857142857143
